,Unnamed: 0,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
1391,1391,Journey,The Essential Journey,Faithfully,6HzZhqXNyfJxuvQ9zfCc1U,0.393,0.547,11,-7.776,1,0.0291,0.0,0.104,0.307,129.67700000000002,266267,4,3
1392,1392,Kenny Loggins,The Essential Kenny Loggins,"I'm Alright (Theme from ""Caddyshack"")",1UveyJanND5TdsO87bI32l,0.5579999999999999,0.867,7,-6.439,1,0.0449,0.0,0.378,0.942,163.213,227040,4,3
1403,1403,Steve Perry,Street Talk (Expanded Edition),Oh Sherrie,4zEi4tr3lEhiAvTRxEzbEz,0.333,0.695,5,-5.1160000000000005,1,0.0465,7.13e-06,0.107,0.317,203.753,229347,4,3
1407,1407,Bad English,Bad English,When I See You Smile,0tKjVEJlX3IZ5L1rEJc5hh,0.495,0.609,7,-9.902,1,0.0339,0.0,0.187,0.33,135.671,257440,4,3
1427,1427,Oasis,Stop The Clocks,Wonderwall,2CT3r93YuSHtm57mjxvjhH,0.409,0.892,2,-4.373,1,0.0336,0.0,0.207,0.6509999999999999,174.426,258613,4,3
1441,1441,Aerosmith,Get A Grip,Amazing,6beFuzSjwhOKFZp2aqYDdY,0.308,0.747,0,-5.434,1,0.037000000000000005,8.27e-05,0.431,0.278,139.454,356160,4,3
1453,1453,Robbie Williams,I've Been Expecting You,She's The One,4lO57zZGFcj7vSY4QhfVDq,0.243,0.609,10,-8.451,1,0.0323,1.13e-05,0.221,0.333,166.668,258027,4,3
1455,1455,Duran Duran,Duran Duran,Ordinary World,0wokCRaKD0zPNhMRXAgVsr,0.472,0.652,1,-10.171,0,0.0305,1.12e-05,0.14,0.401,140.124,340200,4,3
1471,1471,Céline Dion,The Colour Of My Love,The Power of Love,5kK1Iru9ogP3Iy1zsANU1n,0.546,0.519,8,-9.072,1,0.0291,0.00046,0.24,0.247,140.054,342400,4,3
1482,1482,Savage Garden,Savage Garden,Truly Madly Deeply,013AWvizllIUEC2FOBzOnh,0.555,0.698,0,-8.874,1,0.0287,0.0,0.0851,0.816,168.12,277267,4,3
1491,1491,Ricky Martin,Ricky Martin,Livin' la Vida Loca,0Ph6L4l8dYUuXFmb71Ajnd,0.425,0.954,1,-3.756,0,0.0476,0.0,0.0555,0.933,178.043,243160,4,3
1492,1492,Robbie Williams,Life Thru A Lens,Let Me Entertain You,0SLtqCrXBRrnkxSOMA3X4W,0.478,0.965,10,-5.022,1,0.0642,0.00251,0.0854,0.34700000000000003,125.152,262000,4,3
1518,1518,Eros Ramazzotti,Tutte storie,Cose della vita,7L93Qjqgh05ZuFflWWyTjN,0.502,0.603,6,-9.496,0,0.0311,0.000504,0.224,0.474,176.199,288893,4,3
1548,1548,Grouplove,Never Trust a Happy Song,Tongue Tied,0GO8y8jQk1PkHzS31d699N,0.56,0.936,3,-5.835,1,0.0439,0.0,0.161,0.371,112.96,218013,4,3
1549,1549,OneRepublic,Waking Up,Secrets,1NhPKVLsHhFUHIOZ32QnS2,0.516,0.764,2,-6.223,1,0.0366,0.0,0.115,0.376,148.02100000000004,224693,4,3
1555,1555,Owl City,Ocean Eyes,Fireflies,3DamFFqW32WihKkTVlwTYQ,0.512,0.662,3,-6.7970000000000015,1,0.0439,0.0,0.118,0.472,180.114,228347,4,3
1570,1570,Beyoncé,I AM...SASHA FIERCE,Single Ladies (Put a Ring on It),5R9a4t5t5O0IsznsrKPVro,0.426,0.584,1,-5.292999999999998,1,0.29600000000000004,0.0,0.188,0.272,193.437,193213,4,3
1583,1583,Taylor Swift,1989,Bad Blood,273dCMFseLcVsoSWx59IoE,0.652,0.802,7,-6.114,1,0.181,6.45e-06,0.14800000000000002,0.295,170.157,211933,4,3
1601,1601,Sia,1000 Forms Of Fear (Deluxe Version),Chandelier,2s1sdSqGcKxpPr5lCl7jAV,0.399,0.787,1,-2.88,1,0.0499,6.07e-05,0.0685,0.5720000000000001,117.089,216120,5,3
1604,1604,Fall Out Boy,American Beauty/American Psycho,Centuries,04aAxqtGp5pv12UXAg4pkq,0.393,0.858,4,-2.8680000000000003,0,0.0729,0.0,0.102,0.56,176.042,228360,4,3
1607,1607,Ed Sheeran,+,Lego House,5ubHAQtKuFfiG4FXfLP804,0.5920000000000001,0.637,11,-8.48,1,0.0992,0.0,0.13,0.565,159.701,185093,4,3
1609,1609,Jack Ü,Skrillex and Diplo present Jack Ü,Where Are Ü Now (with Justin Bieber),66hayvUbTotekKU3H4ta1f,0.4320000000000001,0.7809999999999999,4,-4.038,0,0.0567,4.21e-06,0.0789,0.197,139.43200000000002,250286,4,3
1622,1622,fun.,We Are Young (feat. Janelle Monáe),We Are Young (feat. Janelle Monáe),3ehrxAhYms24KLPG8FZe0W,0.378,0.638,10,-5.5760000000000005,1,0.075,7.659999999999999e-05,0.0849,0.735,184.086,250627,4,3
1625,1625,Katy Perry,PRISM (Deluxe),Roar,6F5c58TMEs1byxUstkzVeM,0.5539999999999999,0.772,7,-4.8210000000000015,0,0.0418,6.6e-06,0.354,0.455,179.984,223546,4,3
1632,1632,Coldplay,Ghost Stories,A Sky Full of Stars,0FDzzruyVECATHXKHFs9eJ,0.551,0.636,6,-7.125,1,0.0281,0.00203,0.217,0.153,124.996,268467,4,3
1654,1654,Dynoro,In My Mind,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,0.6940000000000001,0.77,6,-5.335,1,0.149,1.1e-05,0.118,0.163,125.905,184560,4,3
1662,1662,Ariana Grande,Sweetener,God is a woman,5OCJzvD7sykQEKHH7qAC3C,0.602,0.6579999999999999,1,-5.934,1,0.0558,6e-05,0.237,0.268,145.031,197547,4,3
1667,1667,Imagine Dragons,Evolve,Thunder,1zB4vmk8tFRmM9UULNzbLB,0.605,0.8220000000000001,0,-4.833,1,0.0438,0.134,0.147,0.28800000000000003,167.997,187147,4,3
1671,1671,Post Malone,beerbongs & bentleys,rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,0.585,0.52,5,-6.136,0,0.0712,7.01e-05,0.131,0.129,159.80100000000004,218147,4,3
1679,1679,Marshmello,Silence,Silence,7vGuf3Y35N4wmASOKLUVVU,0.52,0.7609999999999999,4,-3.093,1,0.0853,4.96e-06,0.17,0.28600000000000003,141.971,180823,4,3
1680,1680,Luis Fonsi,VIDA,Despacito - Remix,1vnnXMrBeEWiRg3YCMCjQq,0.649,0.7979999999999999,2,-4.346,1,0.17800000000000002,0.0,0.0711,0.857,177.899,230413,4,3
1689,1689,Alessia Cara,Know-It-All (Deluxe),Scars To Your Beautiful,42ydLwx4i5V49RXHOozJZq,0.319,0.7390000000000001,0,-5.74,1,0.272,0.0,0.111,0.449,194.169,230227,4,3
1707,1707,Bryson Tiller,T R A P S O U L,Exchange,43PuMrRfbyyuz4QpZ3oAwN,0.525,0.433,6,-10.598,1,0.185,0.0,0.135,0.276,160.108,194613,4,3
1761,1761,Frank Sinatra,Ultimate Sinatra,"Theme From New York, New York",4ODWgs1CVAZKDbryEodjiz,0.407,0.589,2,-5.32,1,0.03,0.0,0.281,0.5589999999999999,109.009,204147,4,3
1772,1772,Guy Mitchell,20 Greatest Hits,Heartaches By The Number,2wyPNebk61N45wIi1jIA7P,0.5589999999999999,0.831,5,-4.23,1,0.0816,8.64e-06,0.0678,0.865,172.299,154333,4,3
1833,1833,Various Artists,Top Hits Of The 1930s,Jeepers Creepers,6Qb0duHZshCOleXd0cH9j2,0.602,0.202,3,-13.986,1,0.07200000000000001,0.000977,0.34,0.925,197.455,137000,4,3
1874,1874,Various Artists,Top Hits Of The 1930s,If I Had A Talking Picture Of You,46JmyPurn42fhoD5YWwZ8Y,0.457,0.237,3,-13.85,1,0.0425,0.493,0.0727,0.736,184.416,214467,4,3
1919,1919,Ruth Etting,Early Jazz Vocals (Encore 2) [Recorded 1926-1927],But You Know That I Do (Recorded 1926),1OWWA6RGsIeQJKbvZYUYx7,0.565,0.207,10,-9.717,1,0.0549,0.0,0.3,0.619,165.09,161748,4,3
1958,1958,Marion Harris,The Very Best Of,I'm Nobody's Baby,0CPQpuO1wBm9JPicaLWn8I,0.4270000000000001,0.422,0,-10.968,1,0.0488,0.6970000000000001,0.17800000000000002,0.728,164.696,196560,4,3
1992,1992,Peggy Lee,Peggy Lee - The Great American Songbook,I'm Gonna Wash That Man Right Out of My Hair,5tGq1g0J3Egaq82b4MmdAC,0.545,0.396,0,-3.393,1,0.0562,0.0,0.275,0.5870000000000001,151.637,191653,4,3
2002,2002,Marilyn Monroe,Deluxe: I Wanna Be Loved By You,Diamonds Are a Girl's Best Friend,6W9d1l8l7t01yFe1Imz6fg,0.515,0.41,9,-6.1389999999999985,1,0.184,0.0,0.188,0.634,183.04,210453,4,3
2038,2038,Brigitte Bardot,Brigitte,Everybody Loves My Baby,7kF0Wgan480mgJKcqyZZWr,0.52,0.655,1,-3.361,1,0.147,1.66e-06,0.324,0.878,200.645,134360,4,3
2068,2068,Diana Dors,Swingin' Dors,Come By Sunday - Remastered,2TYHMntMKAlIas82ZhD4uf,0.506,0.345,0,-9.097,1,0.0666,0.0,0.0905,0.652,169.35299999999995,142027,4,3
2070,2070,Jayne Mansfield,Jayne Mansfield: Too Hot to Handle,Wo Ist Der Mann,6qolSdroMykp9DbuEOTnjf,0.446,0.434,0,-10.547,1,0.0823,0.0,0.338,0.7290000000000001,166.713,159267,4,3
2073,2073,Esther Phillips,Turn the Lamps Down Low,Saturday Night Daddy,1aX4zUQMxFMYYzvVuVHxsN,0.4370000000000001,0.276,10,-10.302,1,0.101,0.000383,0.113,0.642,164.84799999999996,158040,4,3
2076,2076,Rose Murphy,Busy Line,Girls Were Made To Take Care Of Boys,0O4v2rFDDdvPQoViavoH3V,0.609,0.444,5,-9.623,1,0.105,0.0,0.309,0.775,172.78599999999997,190453,4,3
2090,2090,Khutko,Camberwell,Camberwell,0rhsSLzNfB91innrvTBdx3,0.624,0.546,1,-6.112,1,0.105,0.843,0.0991,0.503,180.341,133333,4,3
2100,2100,SicknessMP,Thoughts of Clouds,Thoughts of Clouds,0HvytyhVaAnNA3rgVPZN1i,0.613,0.35,10,-9.187,1,0.0362,0.56,0.107,0.6459999999999999,170.067,169409,4,3
2102,2102,DAO,Abstract Poetic,Abstract Poetic,13PN35UZ7ohrf03F9YKa6F,0.664,0.6990000000000001,6,-6.845,1,0.118,0.88,0.165,0.82,175.923,123409,4,3
2131,2131,Mujo,Essence,Essence,4pe1gufGGU3fHh5dhRxRLg,0.385,0.17600000000000002,9,-11.984000000000002,0,0.0918,0.154,0.335,0.563,217.358,108169,5,3
2147,2147,Knowsum,Traffic,poopoop,4XCFfPCt4kb3oBd1pQyEHj,0.495,0.363,5,-9.454,1,0.0926,0.873,0.105,0.82,174.202,104828,4,3
2151,2151,Shierro,Lotus Lake,Lotus Lake,7gMaYxpTpNIhJXjZYAGX9D,0.684,0.446,6,-7.305,1,0.0748,0.883,0.105,0.248,179.947,117429,4,3
2155,2155,yeyts.,Rubberband,Rubberband,3gCnoDKLaiHoScvQuUAKeh,0.503,0.83,1,-8.019,1,0.0737,0.939,0.171,0.7909999999999999,184.77,111490,4,3
2354,2354,A[way],Frozen Roses,Frozen Snow,7oC3l3d5t5NUDofzIVipYR,0.52,0.417,6,-14.186,1,0.209,0.892,0.0861,0.8540000000000001,218.659,111115,4,3
2359,2359,xander.,Cabin Fever,Glitter,4TMUus1bJZFxyZUSN8NUoQ,0.655,0.375,3,-12.005999999999998,1,0.0436,0.828,0.325,0.277,180.03099999999995,157333,4,3
2369,2369,Oatmello,Dove,Hushed Tones,1UMTVaGYOkLShJxtekqJbk,0.6809999999999999,0.396,0,-8.931000000000003,1,0.105,0.7879999999999999,0.132,0.294,155.997,147885,4,3
2374,2374,The Weeknd,After Hours,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,9.54e-05,0.0897,0.334,171.005,200040,4,3
2379,2379,Dynoro,In My Mind,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,0.6940000000000001,0.77,6,-5.335,1,0.149,1.1e-05,0.118,0.163,125.905,184560,4,3
2380,2380,Sheck Wes,MUDBOY,Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,0.7290000000000001,0.625,4,-5.266,1,0.0315,0.00986,0.248,0.261,146.034,183907,4,3
2387,2387,Kygo,Golden Hour,Lose Somebody,1sgDyuLooyvEML4oHspNza,0.58,0.586,1,-6.882999999999999,1,0.0357,0.0,0.0755,0.507,147.988,199549,4,3
2416,2416,The Weeknd,After Hours,Heartless,6bnF93Rx87YqUBLSgjiMU8,0.537,0.746,10,-5.5070000000000014,0,0.15,1.01e-06,0.156,0.252,170.062,198267,4,3
2449,2449,The Weeknd,After Hours,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,9.54e-05,0.0897,0.334,171.005,200040,4,3
2454,2454,Dynoro,In My Mind,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,0.6940000000000001,0.77,6,-5.335,1,0.149,1.1e-05,0.118,0.163,125.905,184560,4,3
2455,2455,Sheck Wes,MUDBOY,Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,0.7290000000000001,0.625,4,-5.266,1,0.0315,0.00986,0.248,0.261,146.034,183907,4,3
2462,2462,Kygo,Golden Hour,Lose Somebody,1sgDyuLooyvEML4oHspNza,0.58,0.586,1,-6.882999999999999,1,0.0357,0.0,0.0755,0.507,147.988,199549,4,3
2491,2491,The Weeknd,After Hours,Heartless,6bnF93Rx87YqUBLSgjiMU8,0.537,0.746,10,-5.5070000000000014,0,0.15,1.01e-06,0.156,0.252,170.062,198267,4,3
2541,2541,Lukas Graham,Love Someone,Love Someone,2JqnpexlO9dmvjUMCaLCLJ,0.55,0.415,9,-6.557,0,0.052000000000000005,0.0,0.108,0.274,172.065,205463,4,3
2542,2542,Rihanna,FourFiveSeconds,FourFiveSeconds,78TTtXnFQPzwqlbtbwqN0y,0.5820000000000001,0.272,2,-5.662000000000001,1,0.0501,0.0,0.13,0.354,205.846,188238,4,3
2558,2558,Dermot Kennedy,Outnumbered,Outnumbered,6UjZ2Yx2g2a52XxiA8ONxZ,0.614,0.684,0,-5.79,1,0.157,0.0,0.0976,0.258,156.85,245700,4,3
2561,2561,John Mayer,I Guess I Just Feel Like,I Guess I Just Feel Like,1HNywa8Bk0TmzRwQrzhtPo,0.556,0.528,4,-8.033,1,0.0266,0.0964,0.122,0.163,159.821,285480,4,3
2580,2580,Lauren Daigle,Look Up Child,You Say,6Up545NUflOiXo8cEraH49,0.494,0.632,5,-6.89,1,0.0342,0.0,0.0869,0.0797,147.873,274693,4,3
2585,2585,John Mayer,Continuum,Waiting On the World to Change,5imShWWzwqfAJ9gXFpGAQh,0.5770000000000001,0.7559999999999999,2,-5.82,1,0.115,0.000232,0.249,0.6629999999999999,176.75,201173,4,3
2586,2586,Avril Lavigne,Head Above Water,Head Above Water,1N7YeVU0ZwAFbOhwM61ef6,0.578,0.6940000000000001,5,-5.351,1,0.0706,0.0,0.102,0.268,129.921,220850,4,3
2590,2590,Phillip Phillips,Home,Home,2ZQyksYO4zzhyHNcueL0CP,0.5920000000000001,0.792,0,-5.884,1,0.0335,0.0,0.159,0.293,121.001,209227,4,3
2593,2593,Gavin DeGraw,Chariot,I Don't Want to Be,4vl2zwXsTmAxgu9iY0g6UK,0.423,0.862,0,-5.13,0,0.0695,0.0,0.133,0.462,154.746,217760,4,3
2594,2594,Bruno Mars,Doo-Wops & Hooligans,Marry You,6SKwQghsR8AISlxhcwyA9R,0.62,0.8320000000000001,10,-4.848,1,0.036000000000000004,0.0,0.104,0.481,144.92600000000004,230120,4,3
2607,2607,Various Artists,Fifty Shades Of Grey (Original Motion Picture Soundtrack),"Love Me Like You Do - From ""Fifty Shades Of Grey""",1ip2IGDWMrUmlaepEbWlL8,0.258,0.659,5,-5.903,0,0.0596,0.0,0.111,0.272,189.558,250267,4,3
2617,2617,Adele,25,Hello,4sPmO7WMQUAf45kwMOtONw,0.481,0.451,5,-6.095,0,0.0347,0.0,0.0872,0.289,157.966,295493,4,3
2625,2625,Rick Ross,Teflon Don,B.M.F. (Blowin' Money Fast),35QGdv6aFbIaLM0Ozr3rHt,0.72,0.863,2,-4.226,1,0.0562,0.0,0.17800000000000002,0.363,139.98,250307,4,3
2629,2629,Drake,Thank Me Later,Over,6BdgtqiV3oXNqBikezwdvC,0.35,0.845,7,-5.614,1,0.2,0.0,0.123,0.45,99.643,233560,5,3
2634,2634,T.I.,Paper Trail,Live Your Life,3jlbL2OTD5YmIunYzgQTAN,0.375,0.862,11,-3.363,0,0.255,0.0,0.211,0.478,159.841,338853,4,3
2657,2657,Kanye West,808s & Heartbreak,Amazing,0m3Ze0cy8qBHSsV2exAfCw,0.588,0.5539999999999999,8,-8.406,1,0.0545,0.118,0.0619,0.496,146.13299999999995,238333,4,3
2662,2662,Rocko,Self-Made,Umma Do Me,3YrVdQ19x8VDexsX7ytwJ2,0.475,0.605,2,-5.096,1,0.215,0.0,0.267,0.29100000000000004,137.07399999999998,230547,4,3
2667,2667,MAGIC GIANT,Outta My Head,Outta My Head,1E4i0Acldoa1uclFevNIso,0.519,0.841,9,-5.468,1,0.034,3.99e-05,0.18600000000000005,0.383,147.005,198380,4,3
2668,2668,Briston Maroney,Carnival,Freakin' Out On the Interstate,6Fqf0OTfB9VPfYk2HfBhPn,0.452,0.79,4,-5.01,1,0.0534,0.0,0.303,0.362,143.861,251906,4,3
2673,2673,The Backseat Lovers,When We Were Friends,Kilby Girl,3fsaxdtRDMEvZu1XC3FN2i,0.327,0.442,1,-9.992,1,0.0418,0.0317,0.113,0.231,162.769,282206,4,3
2677,2677,Robert DeLong,Better In College (feat. Ashe),Better In College (feat. Ashe),7hsWlOs1hC4uLdf7bZ44RM,0.507,0.6679999999999999,0,-5.461,1,0.142,0.0,0.19,0.68,177.702,208787,4,3
2682,2682,girlfriends,Eyes Wide Shut,Eyes Wide Shut,7ybVoNkDQolNLGohI5lsAa,0.488,0.752,8,-4.9910000000000005,1,0.0554,2.13e-05,0.0909,0.267,172.079,180922,4,3
2683,2683,The Happy Fits,Hold Me Down,Hold Me Down,70KLrwA35FJlep7tPuYIkF,0.499,0.948,2,-4.732,1,0.0652,0.0,0.0933,0.8320000000000001,156.047,223813,4,3
2687,2687,Winnetka Bowling League,Come To The Beach,Come To The Beach,3cwrYbdU4eJkVXiH2USGid,0.463,0.795,7,-5.21,1,0.195,2.24e-05,0.0838,0.638,170.145,178920,4,3
2690,2690,Apollo Junction,Sometimes,Sometimes,28hGvG19dyLRNHIQbUrZjF,0.504,0.7290000000000001,11,-8.856,1,0.0362,0.0008960000000000002,0.136,0.193,129.937,221116,4,3
2692,2692,MISSIO,Hoodie Up / Wolves,Hoodie Up,23yJAxeadKCI0OObMaqrrp,0.569,0.6509999999999999,11,-7.562,0,0.102,0.344,0.0741,0.537,173.97,213997,4,3
2693,2693,The Orphan The Poet,Summer Daze,Summer Daze,3BSJzsXaHkj1qxCoASM6hz,0.436,0.835,0,-5.038,1,0.0719,0.0,0.493,0.785,205.765,179800,4,3
2695,2695,Neon Trees,Nights,Nights,5iSvlEhNJhrHUFPSHluDF0,0.501,0.858,0,-4.34,0,0.0342,0.0,0.294,0.599,169.946,215888,4,3
2705,2705,The Unlikely Candidates,High Low,High Low,3ATD9XGdgIRLAhviHOIh8q,0.476,0.743,5,-4.767,1,0.0349,0.0,0.28300000000000003,0.513,156.221,184474,4,3
2708,2708,machinegum,Kubes,Kubes,6oEtSEzJb8EN5MjvEyq9Ms,0.481,0.706,9,-7.275,1,0.0391,0.76,0.0846,0.388,145.984,283168,4,3
2712,2712,Neon Trees,New Best Friend,New Best Friend,0GwmWHT6w2yLfxL37AJq2F,0.57,0.758,7,-4.9830000000000005,1,0.0316,5.15e-06,0.0822,0.238,119.98,223196,4,3
2715,2715,YUNGBLUD,weird!,weird!,0mCR06PzcuMFPAFz4V4lOB,0.485,0.809,11,-4.393,1,0.0668,0.0,0.108,0.417,183.99,184138,4,3
2716,2716,chloe moriondo,Manta Rays,Manta Rays,7oTi7GKtvXnwnaVFk6OkLU,0.49,0.847,4,-3.852,1,0.0901,0.0,0.097,0.488,149.825,213120,4,3
2717,2717,MisterWives,SUPERBLOOM,SUPERBLOOM,25ran9X0iBOYnxFdP6c28n,0.5579999999999999,0.889,8,-3.945,1,0.102,0.000387,0.328,0.716,170.102,213547,4,3
2720,2720,Tash Sultana,Pretty Lady,Pretty Lady,6XDIGKP7TQ1GLedtCtfshM,0.471,0.602,2,-7.302,1,0.132,5.73e-06,0.0936,0.573,118.193,277908,4,3
2727,2727,BLOXX,Coming Up Short,Coming Up Short,3YrT4nWBMF1eEHYc2fNOht,0.53,0.721,2,-4.599,1,0.0431,5.79e-06,0.0568,0.594,150.988,195534,4,3
2730,2730,Jagwar Twin,Subject To Flooding,Shine,7ECdgylUCaSTNwxzY1Size,0.416,0.664,6,-5.363,1,0.0686,0.0,0.158,0.7,169.813,176906,4,3
2731,2731,Mondo Cozmo,Upside Down,Upside Down,7HRmcmjrl19o60I2NEsiz8,0.444,0.964,8,-2.459,1,0.136,0.0,0.13699999999999998,0.61,148.621,168687,4,3
2733,2733,Dylan Cartlidge,Yellow Brick Road,Yellow Brick Road,6EECUMxRvAuPmkNVZQ9dQ9,0.6709999999999999,0.815,7,-5.5360000000000005,1,0.221,0.0,0.182,0.62,169.97,224507,4,3
2734,2734,Bleeker,Give A Little Bit More (Disaster),Give A Little Bit More (Disaster),6P7FY8Cnf2sVbCgwlaMleA,0.488,0.664,9,-8.892000000000003,1,0.0265,6.579999999999999e-05,0.12,0.466,140.084,216613,4,3
2739,2739,Grouplove,Healer,Deleter,2yH16s2lLbYtLziVwqw7Pf,0.421,0.991,8,-3.678,1,0.124,0.0466,0.13,0.446,159.998,234387,4,3
2750,2750,Inhaler,We Have To Move On,We Have To Move On,7LZlKjgyS1IG6BniUx9MOX,0.463,0.953,4,-5.008,0,0.0672,7.36e-05,0.125,0.721,160.042,252547,4,3
2754,2754,Michigander,Where Do We Go From Here,Misery,3YJMGrb0llOyTqnyXupSkd,0.343,0.732,0,-5.189,1,0.044,0.00302,0.0685,0.392,180.162,180772,4,3
2755,2755,Neon Trees,Used To Like,Used To Like,6CNvzo37dUI7baavVzEoxR,0.535,0.933,8,-4.039,1,0.0362,0.0,0.375,0.514,152.082,198276,4,3
2767,2767,The Black Keys,Lonely Boy,Lonely Boy,3dOAXUx7I1qnzWzxdnsyB8,0.35600000000000004,0.872,2,-7.8370000000000015,1,0.068,0.00975,0.0997,0.607,166.3,193653,4,3
2768,2768,The Black Keys,El Camino,Gold on the Ceiling,5lN1EH25gdiqT1SFALMAq1,0.505,0.833,0,-4.632,1,0.0475,7.900000000000001e-05,0.069,0.565,130.121,224333,4,3
2771,2771,The Black Keys,Brothers,Everlasting Light,6dU5RxthbuaN31bRbEDlNw,0.6409999999999999,0.5820000000000001,4,-6.5539999999999985,1,0.0483,0.00632,0.354,0.725,181.039,203773,4,3
2772,2772,The Black Keys,Attack & Release,I Got Mine,319zpJMCzpz50Uz0PsjlJN,0.252,0.8270000000000001,9,-6.336,1,0.0406,0.508,0.173,0.475,157.725,239147,4,3
2773,2773,The Black Keys,Brothers,She's Long Gone,26ZnmGlPGXaOzPDydAP9D5,0.349,0.866,11,-6.676,0,0.112,0.0406,0.21600000000000005,0.488,167.951,186000,4,3
2776,2776,The Black Keys,Go / Eagle Birds / Lo/Hi,Go,1IWom0fqK0dJKITk1H95BB,0.478,0.6659999999999999,1,-7.766,1,0.0566,0.725,0.336,0.718,149.974,146597,4,3
2786,2786,The Black Keys,Brothers,Next Girl,2UE4m8egf0aREmOi47sDOk,0.383,0.748,1,-6.343,0,0.0343,0.00014,0.114,0.255,171.56799999999996,198213,4,3
2788,2788,The Black Keys,Rubber Factory,10 A.M. Automatic,6nAD4H0ujyEeBTxbXZkZeC,0.519,0.946,0,-3.298,1,0.0955,0.0855,0.0367,0.495,122.451,179133,4,3
2802,2802,The Black Keys,Thickfreakness,Thickfreakness,5g4VPAGqECJniUV0Y48MMt,0.359,0.74,2,-4.8260000000000005,1,0.0412,0.8759999999999999,0.327,0.56,142.936,226533,4,3
2804,2804,The Black Keys,Rubber Factory,Lengths,1c3SUhqXPDX8qZuPYh00LE,0.399,0.515,8,-5.896,0,0.0272,0.00122,0.165,0.271,143.486,293787,4,3
2810,2810,The Black Keys,Strange Times,Strange Times,2cjGK4B7e6hvMBY6OfiXQT,0.453,0.8190000000000001,8,-6.374,0,0.0329,0.000822,0.14400000000000002,0.6990000000000001,160.585,190320,4,3
2813,2813,The Black Keys,Chulahoma,Meet Me In The City,5AkKBAQ1TXEpWrSDU33Bbz,0.487,0.7609999999999999,9,-5.452000000000001,1,0.0516,0.199,0.11,0.264,117.962,218467,4,3
2818,2818,Atreyu,Save Us,Save Us,2Y4lgpOT0sPU1TiTmsbpZh,0.409,0.816,0,-4.59,1,0.0743,2.86e-06,0.0932,0.385,164.84099999999995,141608,4,3
2820,2820,Tom Morello,Comandante,Interstate 80,3I6ZE30l53hp0ZUC94sDG5,0.358,0.912,7,-4.7360000000000015,1,0.0976,0.000124,0.348,0.35100000000000003,174.171,278270,4,3
2823,2823,Hollywood Undead,Heart Of A Champion (feat. Papa Roach & Ice Nine Kills),Heart Of A Champion (feat. Papa Roach & Ice Nine Kills),3iPk0KJ6ykVw3yNDoGj9Uo,0.475,0.931,1,-4.118,1,0.0848,0.0,0.35100000000000003,0.763,170.097,210160,4,3
2824,2824,Ayron Jones,Take Me Away,Take Me Away,4CEqDmkqD7illXHuym76V6,0.475,0.8440000000000001,1,-4.448,0,0.0622,0.111,0.221,0.5539999999999999,156.136,246933,4,3
2825,2825,Deftones,Ohms,Ohms,6mfrK1kvsOjiiH64Ier962,0.112,0.978,4,-2.64,1,0.117,0.0241,0.117,0.371,173.097,250222,3,3
2826,2826,Bring Me The Horizon,Obey (with YUNGBLUD),Obey (with YUNGBLUD),7fQox8Ere1HDm0jhSnsFHu,0.462,0.99,1,-3.175,0,0.211,0.0,0.374,0.204,137.061,220539,4,3
2828,2828,I Prevail,TRAUMA,Every Time You Leave,5icbZiF6lcuEORG0UzMsS2,0.473,0.7490000000000001,1,-5.047,0,0.0287,5.5e-06,0.0883,0.16699999999999998,150.02200000000005,216627,4,3
2829,2829,Zero 9:36,Adrenaline,Adrenaline,3QSVzVODWkWzGeDOGHZW0F,0.51,0.726,7,-5.5779999999999985,1,0.0359,0.0,0.0647,0.228,140.017,204199,4,3
2830,2830,Des Rocs,This is Our Life,This is Our Life,5T38ywOoK6b29fpbTrhwx3,0.3670000000000001,0.877,7,-3.92,1,0.109,1.0800000000000003e-05,0.35100000000000003,0.395,157.68,224307,4,3
2831,2831,Hyro The Hero,We Believe (feat. David Draiman),We Believe (feat. David Draiman),4II6MQP9Cv9PwwCoXBJevq,0.513,0.8740000000000001,2,-4.902,0,0.208,0.0,0.0647,0.2,149.82299999999995,198358,4,3
2832,2832,Painted Shield,Time Machine,Time Machine,1R8N3HYvfzEEHekrgV3Kte,0.595,0.604,1,-8.09,1,0.0412,0.0162,0.156,0.254,136.047,177707,4,3
2834,2834,In This Moment,"As Above, So Below / Hunting Grounds / The In-Between","As Above, So Below",0CxrhLohV65mdYOlGX4Zw4,0.4970000000000001,0.99,6,-3.4360000000000004,1,0.13,0.0,0.129,0.101,131.99,249050,4,3
2835,2835,GHØSTKID,YØU & I,YØU & I,1iYuyIY76lni7UtucnXwWK,0.366,0.976,6,-5.481,1,0.113,0.000523,0.27,0.217,169.982,262427,4,3
