,Unnamed: 0,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
478,478,A Boogie Wit da Hoodie,Artist 2.0,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",733c1CWmIGymoQXdp7Us88,0.8190000000000001,0.654,11,-6.665,0,0.136,0.0,0.0996,0.455,133.503,188563,4,7
482,482,Polo G,THE GOAT,Flex (feat. Juice WRLD),2QqJTIlGKRLJC3onkavYEz,0.752,0.6729999999999999,10,-5.792000000000002,0,0.153,0.0,0.133,0.35,164.009,163902,4,7
483,483,Young Thug,So Much Fun (Deluxe),Hot (Remix) [feat. Gunna and Travis Scott],4ea9w8c4ROqiZpJVhfBA3m,0.845,0.631,7,-8.206,0,0.21600000000000005,0.0,0.0806,0.545,111.983,279907,4,7
486,486,Headie One,Ain't It Different (feat. AJ Tracey & Stormzy),Ain't It Different (feat. AJ Tracey & Stormzy),6NJfIydBMYrXvlaXsFxmc8,0.767,0.569,4,-6.805,0,0.21600000000000005,1.4499999999999997e-05,0.109,0.524,77.05199999999998,196363,4,7
492,492,Lil Uzi Vert,Futsal Shuffle 2020,Futsal Shuffle 2020,2Ec33AVlkTTq8BHFgBTdQs,0.8809999999999999,0.457,7,-8.191,0,0.156,0.0,0.231,0.29600000000000004,136.97,198913,4,7
495,495,Gunna,WUNNA,COOLER THAN A BITCH (feat. Roddy Ricch),5LHHKZOwV8XW4LJP2C64mw,0.8370000000000001,0.586,11,-8.521,0,0.0807,0.0,0.134,0.618,117.066,197000,4,7
498,498,Lil Uzi Vert,Sanguine Paradise,Sanguine Paradise,3XiNC94b4Tq1xwv70sQJGN,0.7290000000000001,0.603,6,-6.7360000000000015,0,0.0666,0.0,0.113,0.207,134.972,243976,4,7
504,504,Lil Tjay,True 2 Myself,Hold On,5qDsijQM75KTdv3RtSPx91,0.691,0.602,9,-6.807,0,0.209,0.0,0.0637,0.685,151.987,189480,4,7
508,508,Meek Mill,Championships,Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,4,-6.365,0,0.0905,0.0,0.252,0.544,86.00299999999999,180522,4,7
510,510,Post Malone,Hollywood's Bleeding,Wow.,7xQAfvXzm3AkraOtGPWIZg,0.8290000000000001,0.539,11,-7.359,0,0.208,1.78e-06,0.103,0.388,99.96,149547,4,7
511,511,Jack Be,The Great Alone,Beauty Hurts,2a4U316npWis1KmP2Sl1gH,0.67,0.579,3,-7.678,0,0.0698,0.0137,0.14400000000000002,0.503,90.064,237340,4,7
516,516,Lil Tecca,We Love You Tecca,Did It Again,4guBZjUyrGoHsTahO3IHdj,0.6859999999999999,0.561,10,-9.929,0,0.191,0.0,0.114,0.18600000000000005,148.775,116240,4,7
527,527,Mike Posner,Cooler Than Me EP,Cooler Than Me,2DPYlWl50ydYsnnuryL5aX,0.8370000000000001,0.515,7,-4.065,0,0.0793,0.0,0.233,0.769,129.001,227840,4,7
534,534,Elihan Black,Hollywood,Hollywood,0Thsht5BtBXzOzwmtb2xD2,0.752,0.621,5,-13.039,0,0.0769,0.202,0.17800000000000002,0.557,119.989,202500,4,7
535,535,Chris Peters,Taken,Taken,0yYhlB91twvFX77Zj2JBGD,0.7390000000000001,0.54,10,-7.257999999999999,0,0.0489,3.49e-06,0.194,0.688,96.007,225000,4,7
538,538,Train,"Save Me, San Francisco (Golden Gate Edition)","Hey, Soul Sister",4HlFJV71xXKIGcU3kRyttv,0.6729999999999999,0.8859999999999999,1,-4.44,0,0.0431,0.0,0.0826,0.795,97.012,216773,4,7
554,554,Far East Movement,Free Wired,Rocketeer,45sDIKapDyxPl307QpEAwl,0.664,0.845,4,-6.115,0,0.0461,0.0,0.267,0.35700000000000004,96.005,211253,4,7
555,555,Jason Derulo,Future History (Deluxe Edition),It Girl,4fINc8dnfcz7AdhFYVA4i7,0.6679999999999999,0.718,1,-4.7360000000000015,0,0.0605,0.0,0.104,0.345,91.993,192200,4,7
562,562,Miley Cyrus,The Time Of Our Lives,Party In The U.S.A.,5Q0Nhxo0l2bP3pNjpGJwV1,0.652,0.698,10,-4.667,0,0.042,0.000115,0.0886,0.47,96.021,202067,4,7
563,563,Bruno Mars,Unorthodox Jukebox,Treasure,55h7vJchibLdUkxdlX3fK7,0.8740000000000001,0.6920000000000001,5,-5.28,0,0.0431,7.240000000000001e-05,0.324,0.937,116.017,178560,4,7
571,571,Bryce Vine,Drew Barrymore,Drew Barrymore,0OgGn1ofaj55l2PcihQQGV,0.758,0.574,11,-6.8889999999999985,0,0.0572,0.00272,0.102,0.261,151.985,191147,4,7
581,581,Bryce Vine,Carnival,La La Land (feat. YG),4oM9DGUTrRaXJDypxxHztZ,0.774,0.473,1,-5.122000000000001,0,0.0569,0.0,0.222,0.416,97.953,177253,4,7
583,583,Sean Kingston,Beautiful Girls,Beautiful Girls,1hGy2eLcmC8eKx7qr1tOqx,0.762,0.6609999999999999,1,-6.075,0,0.0687,0.0,0.256,0.769,130.009,225373,4,7
587,587,Dominic Fike,"Don't Forget About Me, Demos",3 Nights,0uI7yAKUf52Cn7y3sYyjiX,0.815,0.518,7,-6.5939999999999985,0,0.0897,0.0,0.104,0.877,151.891,177667,4,7
588,588,BØRNS,Dopamine,Electric Love,2GiJYvgVaD2HtM8GqD9EgQ,0.611,0.797,6,-7.627000000000002,0,0.0533,0.00137,0.26,0.518,120.041,218107,4,7
590,590,Bazzi,Soul Searching,Paradise,0Rx0DJI556Ix5gBny6EWmn,0.8440000000000001,0.644,11,-6.273,0,0.0479,0.0,0.113,0.591,122.061,169038,4,7
592,592,Surfaces,Heaven Falls / Fall on Me,Heaven Falls / Fall on Me,7yHqOZfsXYlicyoMt62yC6,0.563,0.366,11,-6.896,0,0.121,0.00243,0.0955,0.768,85.352,240597,4,7
601,601,Maroon 5,Songs About Jane: 10th Anniversary Edition,She Will Be Loved - Radio Mix,4llK75pXNWZz6KAho2Gp16,0.6509999999999999,0.6629999999999999,0,-5.569,0,0.0281,0.0,0.0994,0.465,102.0,259453,4,7
609,609,Charlie Puth,Some Type of Love,Marvin Gaye (feat. Meghan Trainor),6ukMqDxnOPOgoHdak7Kyp3,0.795,0.616,1,-5.2810000000000015,0,0.06,0.0,0.349,0.815,110.015,190453,4,7
620,620,Bazanji,Beachside,Beachside,7tld8T5xAPfOtMDYJ0GpdO,0.711,0.69,5,-4.948,0,0.0579,0.0,0.263,0.194,77.179,227004,4,7
639,639,Various Artists,Move On Up: The Very Best Of Northern Soul,Ain't No Mountain High Enough,7hsrYhBc1EdCiR1xznVEhd,0.603,0.785,11,-5.078,0,0.0316,0.000226,0.09,0.81,129.204,147400,4,7
640,640,David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),Moonage Daydream - 2012 Remaster,6mib3N4E8PZHAGQ3xy7bho,0.561,0.601,11,-11.209,0,0.0348,0.000147,0.0585,0.752,144.477,279693,4,7
643,643,Looking Glass,Looking Glass,Brandy (You're a Fine Girl),2BY7ALEWdloFHgQZG6VMLA,0.716,0.625,1,-11.369000000000002,0,0.0601,1.97e-05,0.134,0.826,125.276,186827,4,7
649,649,George Harrison,All Things Must Pass (Remastered),My Sweet Lord,1chu8wc9zbNqTQ2ahROys1,0.537,0.685,1,-8.935,0,0.0333,0.0,0.0839,0.542,120.965,281227,4,7
652,652,Redbone,Come and Get Your Love,Come and Get Your Love - Single Version,7GVUmCP00eSsqc4tzj1sDD,0.731,0.804,11,-7.621,0,0.0473,0.00028,0.0685,0.957,107.383,205933,4,7
657,657,The Coral,The Invisible Invasion,In the Morning,3q7D4kfMcju2alVibiUAcz,0.644,0.777,6,-6.165,0,0.0284,0.0,0.0554,0.966,126.257,152520,4,7
658,658,Primal Scream,Screamadelica,Movin' on Up,5Vx3e9PipiEceifVyBzCdj,0.508,0.8079999999999999,0,-12.496,0,0.0403,0.000727,0.0719,0.209,94.255,230533,4,7
670,670,Prince,Prince,I Wanna Be Your Lover,4yrM5BVyJzy5Ed4GPO6e8j,0.812,0.507,1,-8.825,0,0.0452,0.0831,0.0671,0.7290000000000001,114.832,347667,4,7
672,672,Curtis Mayfield,Move on Up,Move on Up,0MHXrqn909p0LRTPsNsGEi,0.5379999999999999,0.969,11,-5.626,0,0.0906,0.00154,0.119,0.928,138.65200000000002,165790,4,7
673,673,Cheryl Lynn,Cheryl Lynn (Expanded Edition),Got to Be Real,58r4JuwHhXLAkttkaUZfLw,0.836,0.626,9,-10.143,0,0.0335,0.742,0.153,0.898,114.657,307947,4,7
675,675,Bobby Darin,That's All,Beyond the Sea,3KzgdYUlqV6TOG7JCmx2Wg,0.521,0.516,2,-7.456,0,0.0369,0.0,0.257,0.569,136.483,172480,4,7
676,676,Sister Sledge,We Are Family,He's the Greatest Dancer,5WwRKYnVy9dekqXAGPbAvU,0.7,0.816,7,-9.711,0,0.044,0.00123,0.0901,0.838,113.244,375400,4,7
678,678,Billy Preston,The Kids & Me,Nothing From Nothing,72PoJMDfdaw9gGECgA9kTZ,0.8079999999999999,0.83,9,-3.995,0,0.0283,0.0112,0.198,0.909,102.8,156200,4,7
684,684,Electric Light Orchestra,Face the Music,Evil Woman,777NOXupZkFdg8zlPMoVqc,0.677,0.619,9,-7.4460000000000015,0,0.0334,0.000149,0.221,0.74,119.624,269840,4,7
691,691,The Grass Roots,Leaving It All Behind,I'm Livin' For You Girl,4vWkcn4fyUSDALb3BMzYiR,0.611,0.6579999999999999,9,-5.7810000000000015,0,0.0333,2.4e-05,0.0848,0.889,132.597,152427,4,7
697,697,Redbone,Beaded Dreams Through Turquoise Eyes (Expanded Edition),I've Got to Find the Right Woman - Single Version,6PvMYScgXixWYc4I0IXJoS,0.5539999999999999,0.8420000000000001,11,-5.75,0,0.0305,0.0,0.12,0.962,102.684,193467,4,7
714,714,Leo Sayer,Endless Flight,You Make Me Feel Like Dancing - Remastered,6gTrbqZnyljwXdYQTyBkSx,0.728,0.718,8,-5.2810000000000015,0,0.0501,0.0,0.0579,0.733,95.922,219467,4,7
715,715,Love,Reel To Real,Everybody’s Gotta Live,1Og2Qi5XwYdr0YI6rn79Zb,0.805,0.281,9,-11.877,0,0.0961,0.0,0.116,0.281,105.873,204522,4,7
717,717,Badfinger,Magic Christian Music (Remastered 2010 / Deluxe Edition),Dear Angie - Remastered 2010,54qG9hpUjLgkgTJQ9qvB1P,0.633,0.417,1,-9.11,0,0.0265,3.06e-06,0.114,0.506,81.976,160907,4,7
720,720,Marvin Gaye,What's Going On,Inner City Blues (Make Me Wanna Holler),5env0VE4xNW0NX6YnUxxfh,0.643,0.522,8,-11.694,0,0.0337,0.17,0.14800000000000002,0.621,94.09,327960,4,7
723,723,The Brothers Johnson,Right On Time,Strawberry Letter 23,00kvKlIvfzQLSi6T2zwXuS,0.73,0.622,7,-11.7,0,0.0532,0.008740000000000001,0.111,0.752,90.973,299067,4,7
725,725,Sly & The Family Stone,Fresh,If You Want Me to Stay,2BydLQAh7CUIFvSEqAMc4x,0.843,0.48,11,-11.574000000000002,0,0.0492,0.000782,0.108,0.762,101.993,180493,4,7
727,727,The Isley Brothers,Go for Your Guns,"Footsteps in the Dark, Pts. 1 & 2",1tL5a9jowsWMtn3wkFYsG9,0.679,0.374,11,-10.565,0,0.0482,2.49e-05,0.0541,0.871,80.86,306800,4,7
728,728,Bill Withers,Just As I Am,Grandma's Hands,1qfDfZAvrkSAFrAR2FTQDv,0.731,0.311,4,-14.939,0,0.0892,1.68e-06,0.111,0.574,82.366,121080,4,7
729,729,Isaac Hayes,Tough Guys,Hung Up On My Baby,7wEGeUzpPNnHKfOtSgYjG4,0.6779999999999999,0.695,4,-9.825,0,0.0284,0.635,0.0459,0.937,102.511,377639,4,7
734,734,Thin Lizzy,Bad Reputation (Expanded Edition),Dancing In The Moonlight (It's Caught Me In It's Spotlight),6BmzbaB08O0FjHXeS0cR5b,0.6709999999999999,0.461,4,-13.874,0,0.13,0.0,0.103,0.784,145.187,204653,4,7
735,735,10cc,Bloody Tourists,Dreadlock Holiday,1LOZMYF5s8qhW7Rv4w2gun,0.8370000000000001,0.38,7,-13.341,0,0.064,0.007890000000000001,0.198,0.892,104.995,267947,4,7
745,745,The Chi-Lites,I Like Your Lovin' (Do You Like Mine?),Are You My Woman? (Tell Me So),7B32ckntos5QYbV9o7GF3q,0.723,0.873,9,-6.749,0,0.0524,2.13e-06,0.0792,0.934,111.793,182067,4,7
748,748,Various Artists,Saturday Night Fever (The Original Movie Soundtrack Deluxe Edition),A Fifth Of Beethoven,1hR3TNe1neCWRQatSVOFfX,0.688,0.506,0,-13.311,0,0.0408,0.69,0.0611,0.784,108.753,182533,4,7
750,750,Four Tops,Main Street People,Are You Man Enough?,6DdWSQJNCQuQjXJQBHXTz0,0.643,0.8590000000000001,5,-5.276,0,0.0378,0.0,0.111,0.967,121.401,207147,4,7
770,770,NF,Perception,Let You Down,52okn5MNA47tk87PeZJLEL,0.662,0.7140000000000001,5,-5.68,0,0.121,0.0,0.179,0.464,147.997,212120,4,7
772,772,Johnny Third,Young Ones,Young Ones,6S0OgCvZBzOcINkdSZS5lY,0.54,0.818,0,-2.602,0,0.0482,0.0,0.0911,0.207,127.955,266250,4,7
776,776,Coldplay,Viva La Vida or Death and All His Friends,Viva La Vida,1mea3bSkSGXuIRvnydlB5b,0.485,0.619,5,-7.115,0,0.0289,3.31e-06,0.109,0.416,138.017,242373,4,7
778,778,Quinn XCII,Change of Scenery,FFYL,5WMr0rpgYeYXNSXar5IAvi,0.722,0.762,5,-4.76,0,0.053,7.1e-06,0.117,0.591,120.038,226500,4,7
785,785,Twenty One Pilots,Blurryface,Stressed Out,3CRDbSIZ4r5MsZ0YwxuEkn,0.7340000000000001,0.637,4,-5.6770000000000005,0,0.141,2.29e-05,0.0602,0.648,169.977,202333,4,7
788,788,Calvin Harris,Motion,Summer,6YUTL4dYpB9xZO5qExPf05,0.596,0.856,4,-3.556,0,0.0346,0.0178,0.141,0.743,127.949,222533,4,7
797,797,The Score,ATLAS,Unstoppable,6rrKbzJGGDlSZgLphopS49,0.485,0.843,1,-3.993,0,0.0467,1.01e-05,0.14,0.602,78.001,192107,4,7
814,814,Bebe Rexha,Expectations,I'm a Mess,04ZTP5KsCypmtCmQg5tH9R,0.63,0.6940000000000001,11,-6.2570000000000014,0,0.0253,0.0,0.0719,0.21600000000000005,97.005,195519,4,7
817,817,The Chainsmokers,Sick Boy,Sick Boy,58kZ9spgxmlEznXGu6FPdQ,0.6629999999999999,0.5770000000000001,11,-7.518,0,0.0531,0.0,0.12,0.454,89.99600000000002,193200,4,7
818,818,Imagine Dragons,Smoke + Mirrors (Deluxe),Who We Are,236DIFE6J4lbdknreVZSN6,0.483,0.657,6,-7.0379999999999985,0,0.0359,0.274,0.289,0.429,86.963,249347,4,7
835,835,The Chainsmokers,Memories...Do Not Open,Honest,6KjbNLbRjuoa8rEq5yNA6H,0.6729999999999999,0.514,0,-10.772,0,0.0465,8.499999999999999e-05,0.385,0.312,100.035,208000,4,7
836,836,Nick Jonas,Find You,Find You,77dwRzKegOkVtlHajKnDCb,0.644,0.743,6,-4.0760000000000005,0,0.0331,0.0,0.0831,0.274,125.913,197893,4,7
837,837,The Wanted,The Wanted (Special Edition),Glad You Came,3AGOgQzp0YcPH41u9p7dOp,0.61,0.841,7,-4.579,0,0.0692,9.85e-06,0.118,0.431,126.889,198187,4,7
840,840,XXXTENTACION,Arms Around You (feat. Maluma & Swae Lee),Arms Around You (feat. Maluma & Swae Lee),2LskIZrCeLxRvCiGP8gxlh,0.703,0.723,9,-5.45,0,0.0412,2.06e-06,0.126,0.28800000000000003,104.969,198903,4,7
844,844,Juice WRLD,Goodbye & Good Riddance,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,0.511,0.5660000000000001,6,-7.23,0,0.2,0.0,0.34,0.218,83.90299999999998,239836,4,7
847,847,blackbear,dead,weak when ur around,3UWkbO4emEOu9YUeOGq3vU,0.769,0.32299999999999995,3,-12.887,0,0.0524,0.0,0.116,0.574,94.977,169500,4,7
848,848,Nick Jonas,Right Now,Right Now,43wzy7JxMEfvCh8ZFeZKYk,0.597,0.7509999999999999,6,-4.982,0,0.193,0.0,0.0912,0.568,103.956,201680,4,7
850,850,Avicii,Stories,Waiting For Love,2P4OICZRVAQcYAV2JReRfj,0.579,0.736,6,-3.863,0,0.0527,0.0,0.198,0.613,127.999,230613,4,7
852,852,Holy Grail,Holy Grail - Tribute to Jay-Z and Justin Timberlake,Holy Grail - Tribute to Jay-Z and Justin Timberlake,6CkjHmoaGxp8CSf4Gz3bkC,0.7070000000000001,0.43,2,-12.336,0,0.1,6.18e-06,0.226,0.196,145.033,342570,4,7
854,854,Cannonball Adderley,Somethin' Else (Rudy Van Gelder Edition),Love For Sale - Remastered,16Po3i2Kcsy74jz0lp6fdJ,0.5820000000000001,0.343,5,-8.004,0,0.0428,0.0,0.125,0.462,88.14399999999998,424640,4,7
862,862,Art Blakey & The Jazz Messengers,Moanin' (The Rudy Van Gelder Edition),Moanin',4Vkk3iD1VrENHJEACNddvt,0.612,0.493,5,-8.589,0,0.0467,0.266,0.202,0.484,126.358,570720,4,7
893,893,Dexter Gordon,Our Man In Paris (Rudy Van Gelder Edition),A Night In Tunisia - Remastered,5KQ6uddno2Hht84gJDHsPF,0.528,0.583,7,-8.776,0,0.0643,0.0,0.305,0.6709999999999999,96.284,495373,4,7
898,898,Horace Silver,Song For My Father,Song For My Father,1CDBaGlisZlOJzvx88lL8A,0.742,0.6709999999999999,5,-8.142000000000001,0,0.0407,0.00441,0.122,0.591,127.359,438280,4,7
918,918,Hank Mobley,Roll Call,My Groove Your Move - Rudy Van Gelder Edition,5wcAcShxT5qvLJvuM6jkZt,0.585,0.375,2,-12.171,0,0.0504,0.00365,0.0806,0.665,72.59,367400,4,7
921,921,Kenny Burrell,Midnight Blue (The Rudy Van Gelder Edition),Midnight Blue - Remastered,2kF9Ijd7I2Kk2P4bYqUmzG,0.652,0.35600000000000004,5,-13.733,0,0.0419,0.000103,0.132,0.56,148.822,242347,4,7
1038,1038,Neil Sedaka,Rock with Sedaka (Expanded Edition),Calendar Girl,7Gpx2fNJiilvrf9Ss8qbit,0.703,0.649,8,-7.727,0,0.0312,0.0,0.209,0.862,122.719,159693,4,7
1044,1044,Bobby Darin,That's All,Beyond the Sea,3KzgdYUlqV6TOG7JCmx2Wg,0.521,0.516,2,-7.456,0,0.0369,0.0,0.257,0.569,136.483,172480,4,7
1050,1050,Buddy Knox,Buddy Knox,Party Doll,3SNEFR9U8CCEUN3iZfkVgW,0.664,0.731,11,-7.84,0,0.0779,5.95e-06,0.21600000000000005,0.6609999999999999,90.054,135173,4,7
1076,1076,The Del-Vikings,Come Go With Me: The Best Of The Del-Vikings,Come Go With Me,4IYyGIbMS5ZkxDXGfPIrXr,0.5660000000000001,0.534,5,-9.416,0,0.0409,0.0,0.0883,0.5820000000000001,129.69,162293,4,7
1085,1085,Ray Charles,"Ray Charles (aka: Hallelujah, I Love Her So)","Hallelujah, I Love Her So",5P11rW6aJErF37MTfRZS31,0.696,0.547,5,-5.954,0,0.16899999999999998,0.0,0.155,0.623,73.203,155507,4,7
1105,1105,Jerry Lee Lewis,The Complete 1950's Masters - Jerry Lee Lewis,Great Balls Of Fire,3YmELj8vHY6mKIzphgtQlM,0.468,0.527,7,-13.897,0,0.0683,0.0,0.061,0.855,159.501,116467,4,7
1117,1117,Fats Domino,The Best Of Fats Domino,Jambalaya (On The Bayou),1slMt4LizkO9dVcMZItJ1O,0.605,0.845,6,-8.672,0,0.0596,0.000267,0.253,0.965,75.322,144067,4,7
1120,1120,Dean Martin,Amore,Just In Time - Remastered/1998,1UzlJGnPQLCIDAHuKSjQQT,0.509,0.265,7,-11.918,0,0.0438,0.0,0.125,0.5870000000000001,126.88,134640,4,7
1127,1127,Marvin Gaye,In The Groove,I Heard It Through The Grapevine,1tqT6DhmsrtQgyCKUwotiw,0.711,0.362,3,-10.851,0,0.0381,0.0,0.127,0.616,117.287,194293,4,7
1128,1128,Neil Sedaka,Collections,Breaking Up Is Hard to Do,7utoClKnLShFg6u6dZ20gp,0.742,0.674,8,-7.648,0,0.0354,0.0,0.0698,0.964,116.53,136267,4,7
1132,1132,The Mamas & The Papas,Gold,California Dreamin' - Single Version,077PiyK3YgRlnlwhtAUBp7,0.557,0.698,1,-7.471,0,0.039,0.0,0.057,0.677,112.479,158720,4,7
1158,1158,Del Shannon,Runaway: The Very Best Of Del Shannon,Runaway,01qiuRcLpJcFJBXUoSkn5p,0.584,0.563,10,-6.8260000000000005,0,0.0455,1.83e-05,0.174,0.667,78.67399999999998,136467,4,7
1167,1167,Dean Martin,"Hey, Brother Pour The Wine",Sway (Quien Sera),4nbILrYODP667b3d66ZMzI,0.601,0.239,2,-12.175,0,0.0384,1.43e-06,0.0748,0.569,120.036,162960,4,7
1173,1173,Neil Sedaka,Circulate (Expanded Edition),Breaking Up Is Hard to Do,2x6pbpjVGjiWCcH89IK8AX,0.743,0.799,8,-5.466,0,0.0375,0.0,0.0635,0.965,116.112,139200,4,7
1176,1176,Dean Martin,The Capitol Years,Ain't That A Kick In The Head,3ZpTyU4mF3PR9jLpFA3AAC,0.6609999999999999,0.311,4,-9.549,0,0.0701,0.0,0.233,0.7020000000000001,132.00799999999998,145800,4,7
1182,1182,The Kinks,Face to Face (Deluxe Edition),Sunny Afternoon - Mono Mix,0DQqzCHlPyKQXfF8uL01SI,0.595,0.465,2,-8.412,0,0.026,0.0,0.0641,0.4920000000000001,124.991,210525,4,7
1199,1199,The Velvet Underground,The Velvet Underground & Nico 45th Anniversary,Sunday Morning,11607FzqoipskTsXrwEHnJ,0.506,0.442,5,-13.268,0,0.0276,0.00239,0.0846,0.532,105.826,175893,4,7
1203,1203,Simon & Garfunkel,Bookends,"Mrs. Robinson - From ""The Graduate"" Soundtrack",0iOZM63lendWRTTeKhZBSC,0.606,0.457,6,-14.035,0,0.0497,2.53e-05,0.0747,0.813,92.033,244027,4,7
1208,1208,Four Tops,Four Tops,Baby I Need Your Loving,3aCbwWCYCT3MJjZeUnlcp4,0.632,0.6859999999999999,0,-6.1160000000000005,0,0.0395,0.0,0.193,0.65,121.414,166027,4,7
1223,1223,Bee Gees,Number Ones,Stayin' Alive - Remastered Version,3LmpQiFNgFCnvAnhhvKUyI,0.675,0.899,10,-6.124,0,0.0418,0.000139,0.33,0.91,103.683,285200,4,7
1224,1224,Stevie Wonder,Signed Sealed And Delivered,"Signed, Sealed, Delivered (I'm Yours)",3M5eeHXgG4VplKNcsBC8Dj,0.67,0.619,0,-10.365,0,0.0323,0.0,0.0492,0.807,108.826,160500,4,7
1228,1228,Bee Gees,Greatest,How Deep Is Your Love,2JoZzpdeP2G6Csfdq5aLXP,0.633,0.35700000000000004,5,-9.366,0,0.0264,0.0,0.133,0.674,104.938,245200,4,7
1231,1231,TOTO,The Essential Toto,Hold the Line,17arUdDWEinOOVrrVUkEM7,0.482,0.835,6,-7.68,0,0.0539,0.0143,0.162,0.7759999999999999,96.444,236107,4,7
1236,1236,Patti Smith,Easter,Because the Night,0lIoY4ZQsdn5QzhraM9o9u,0.466,0.763,11,-7.747999999999998,0,0.0391,0.0,0.119,0.473,123.539,204800,4,7
1242,1242,Don McLean,American Pie,American Pie,1fDsrQ23eTAVFElUMaf38X,0.531,0.481,4,-11.709,0,0.06,0.0,0.0842,0.491,138.45,516893,4,7
1243,1243,Van Morrison,Moondance (Deluxe Edition),Moondance - 2013 Remaster,683b4ikwa62JevCjwrmfg6,0.606,0.282,9,-12.207,0,0.0339,8.3e-06,0.152,0.563,67.40899999999999,274040,4,7
1247,1247,Rod Stewart,Blondes Have More Fun,Da Ya Think I'm Sexy?,4z7maGZkAonDlXlwo8q69f,0.715,0.6890000000000001,2,-8.065,0,0.029,0.000192,0.111,0.852,111.504,331333,4,7
1249,1249,Commodores,Commodores,Easy,1JQ6Xm1JrvHfvAqhl5pwaA,0.589,0.384,10,-15.075,0,0.0332,2.8000000000000006e-05,0.0596,0.354,132.909,256427,4,7
1253,1253,The Doors,L.A. Woman,Riders on the Storm,14XWXWv5FoCbFzLksawpEe,0.5489999999999999,0.722,11,-11.729,0,0.0283,0.0138,0.11,0.716,103.885,434720,4,7
1254,1254,Commodores,Commodores,Brick House,5VJjhHyG8NZ5xdgG6uTb3P,0.831,0.782,4,-10.48,0,0.0595,0.0171,0.032,0.631,107.877,208893,4,7
1264,1264,Bill Withers,Just As I Am,Ain't No Sunshine,1k1Bqnv2R0uJXQN4u6LKYt,0.479,0.416,4,-11.451,0,0.124,1.7199999999999998e-05,0.118,0.514,79.593,125093,4,7
1267,1267,The Doobie Brothers,Toulouse Street,Listen to the Music,7Ar4G7Ci11gpt6sfH9Cgz5,0.645,0.598,1,-13.18,0,0.0335,3.53e-06,0.0721,0.913,105.929,227267,4,7
1270,1270,Neil Young,Harvest (2009 Remaster),Heart of Gold - 2009 Remaster,1Q1b8eVkUPGlpSArl8JAVw,0.541,0.459,4,-10.433,0,0.0297,0.0274,0.099,0.8029999999999999,171.165,187013,4,7
1281,1281,George Harrison,All Things Must Pass (Remastered 2014),My Sweet Lord - Remastered 2014,0qdQUeKVyevrbKhAo0ibxS,0.537,0.701,1,-8.913,0,0.0335,0.0,0.0832,0.583,120.919,281227,4,7
1286,1286,ZZ Top,Tres Hombres (Expanded 2006 Remaster),La Grange - 2005 Remaster,70YvYr2hGlS01bKRIho1HM,0.545,0.64,4,-9.937,0,0.224,0.0304,0.196,0.606,80.544,230480,4,7
1289,1289,The Doobie Brothers,The Captain and Me,Long Train Runnin',4nXkbcTj3nyww1cHkw5RAP,0.575,0.912,7,-7.275,0,0.0393,0.0021100000000000003,0.0562,0.843,117.399,207267,4,7
1295,1295,Supertramp,Breakfast In America (Deluxe Edition),Breakfast In America - Remastered,4a5pNRjwmzYQuEY1E7O6pj,0.532,0.6629999999999999,0,-5.886,0,0.0292,1.07e-06,0.0734,0.7559999999999999,75.14,159347,4,7
1298,1298,Eric Clapton,461 Ocean Blvd. (Deluxe Edition),I Shot The Sheriff,0UOxp1BpnD8uPQMKU4wKjz,0.73,0.639,7,-11.025,0,0.0524,0.00221,0.102,0.6579999999999999,94.395,263747,4,7
1300,1300,Supertramp,Breakfast In America (Deluxe Edition),The Logical Song - Remastered 2010,6mHOcVtsHLMuesJkswc0GZ,0.625,0.758,5,-6.212999999999999,0,0.0463,0.00022,0.153,0.695,119.719,251253,4,7
1301,1301,Steve Miller Band,Fly Like An Eagle,Fly Like An Eagle,3e0FzZjTXOUtiJGSClOBrI,0.561,0.754,9,-12.769,0,0.112,0.0194,0.328,0.642,100.08,282693,4,7
1324,1324,Eurythmics,Sweet Dreams (Are Made Of This),Sweet Dreams (Are Made of This) - Remastered,1TfqLAPs4K3s2rJMoCokcS,0.6920000000000001,0.711,0,-7.497999999999998,0,0.0317,0.0,0.12,0.875,125.135,216933,4,7
1331,1331,Michael Jackson,Thriller 25 Super Deluxe Edition,Billie Jean,5ChkMS8OtdzJeqyybCc9R5,0.92,0.654,11,-3.051,0,0.0401,0.0158,0.0359,0.847,117.046,293827,4,7
1339,1339,a-ha,Hunting High and Low,Take on Me,2WfaOiMkCvy7F5fcp2zZ8L,0.573,0.902,6,-7.638,0,0.054000000000000006,0.00125,0.0928,0.8759999999999999,84.412,225280,4,7
1344,1344,Survivor,The Essential Survivor,Eye of the Tiger,7F8JbSCPBXm3IxMx2UMMhH,0.8059999999999999,0.599,0,-9.379,0,0.0323,0.000455,0.0837,0.556,109.016,244080,4,7
