,Unnamed: 0,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
2412,2412,Lady Gaga,Sour Candy (with BLACKPINK),Sour Candy (with BLACKPINK),6R6ZoHTypt5lt68MWbzZXv,0.752,0.87,9,-3.812,0,0.0623,1.12e-05,0.489,0.784,120.006,157707,4,5
2418,2418,Roddy Ricch,Please Excuse Me For Being Antisocial,The Box,0nbXyq5TXYPCO7pr3N8S4I,0.8959999999999999,0.586,10,-6.687,0,0.0559,0.0,0.79,0.642,116.971,196653,4,5
2461,2461,Powfu,death bed (coffee for your head),death bed (coffee for your head),7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8,-8.765,0,0.135,0.0,0.696,0.348,144.026,173333,4,5
2463,2463,Black Eyed Peas,TRANSLATION,RITMO (Bad Boys For Life),5NyS3oxTlos3Agl2YtZwrC,0.732,0.716,10,-6.968,0,0.0561,0.000758,0.73,0.6659999999999999,105.093,214855,4,5
2472,2472,Dennis Lloyd,Nevermind,Nevermind,63SevszngYpZOwf63o61K4,0.6,0.688,5,-8.339,0,0.201,1.29e-05,0.409,0.0793,99.977,156600,4,5
2486,2486,Arizona Zervas,ROXANNE,ROXANNE,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.6160000000000005,0,0.14800000000000002,0.0,0.46,0.457,116.735,163636,5,5
2487,2487,Lady Gaga,Sour Candy (with BLACKPINK),Sour Candy (with BLACKPINK),6R6ZoHTypt5lt68MWbzZXv,0.752,0.87,9,-3.812,0,0.0623,1.12e-05,0.489,0.784,120.006,157707,4,5
2493,2493,Roddy Ricch,Please Excuse Me For Being Antisocial,The Box,0nbXyq5TXYPCO7pr3N8S4I,0.8959999999999999,0.586,10,-6.687,0,0.0559,0.0,0.79,0.642,116.971,196653,4,5
2535,2535,Lady Gaga,A Star Is Born Soundtrack,Always Remember Us This Way,1koJk8rrMBlhDZ8MNiLzH9,0.5529999999999999,0.506,0,-5.9670000000000005,1,0.0411,0.0,0.763,0.306,130.02700000000002,210200,4,5
2556,2556,Lukas Graham,Lukas Graham,7 Years,5kqIPrATaCc2LqxVWzQGbk,0.765,0.473,10,-5.829,1,0.0514,0.0,0.391,0.34,119.992,237300,4,5
2578,2578,Various Artists,The Greatest Showman: Reimagined,Rewrite The Stars (with James Arthur & Anne-Marie),78nplE9X2ZGvQh3TKgvldE,0.67,0.743,10,-4.993,1,0.0393,0.0,0.465,0.5710000000000001,125.944,218293,4,5
2613,2613,John Mayer,Where the Light Is: John Mayer Live In Los Angeles,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",4LloVtxNZpeh7q7xdi1DQc,0.315,0.29600000000000004,5,-13.262,1,0.0317,0.0,0.7020000000000001,0.436,172.638,263573,4,5
2624,2624,Lloyd Banks,H.F.M. 2 (Hunger For More 2),"Beamer, Benz, Or Bentley",0cNJ3huiV99wvUN1tmQLTL,0.652,0.6709999999999999,4,-5.376,0,0.315,2.89e-05,0.598,0.518,159.963,208387,4,5
2628,2628,Waka Flocka Flame,Flockaveli,Hard in Da Paint,3XQY8kDjI8LARMIC9xkxQk,0.611,0.66,11,-5.882999999999999,1,0.0839,0.0,0.365,0.583,71.544,246387,4,5
2630,2630,Lil Wayne,I Am Not A Human Being,Right Above It,1kMuU3TNQvHbqvXCWBodmP,0.376,0.841,3,-4.348,0,0.35600000000000004,0.0,0.578,0.463,76.05199999999998,271947,4,5
2635,2635,Shawty Lo,They Know [Dey Know],They Know (Dey Know),6TQANhh0iV17xMeExcH6qj,0.428,0.7140000000000001,8,-5.574,1,0.399,0.0,0.7659999999999999,0.6779999999999999,110.017,198093,3,5
2639,2639,Plies,The Real Testament,Hypnotized (feat. Akon),3LN41NUdHkyNqQhi9gExMm,0.84,0.5710000000000001,10,-7.421,1,0.0797,0.0,0.406,0.617,116.59,188493,4,5
2643,2643,Eminem,Recovery,Love The Way You Lie,15JINEqzVMv3SvJTAXAKED,0.7490000000000001,0.925,10,-5.034,1,0.227,0.0,0.52,0.6409999999999999,86.98899999999998,263373,4,5
2644,2644,Asher Roth,Asleep In The Bread Aisle,I Love College,1akgiRM3mN2nxu2AX6ACCW,0.713,0.826,8,-4.075,1,0.243,0.0,0.421,0.664,86.444,241933,4,5
2669,2669,COIN,Talk Too Much,Talk Too Much,7FX3ZWE70VRjsprg5oeECc,0.598,0.914,4,-3.752,1,0.0878,1.22e-06,0.369,0.531,103.972,187813,4,5
2670,2670,girlfriends,California,California,2cs6ASglDOWlPnlWbfaBZf,0.534,0.762,7,-5.928,1,0.0406,0.0,0.391,0.562,145.132,163682,4,5
2680,2680,flor,lmho,lmho,0cBohovCcJEFKOdEsw2g5F,0.438,0.58,10,-5.584,0,0.0543,0.00852,0.516,0.568,173.96900000000005,222000,4,5
2684,2684,NoMBe,They Might've Even Loved Me,Drama (feat. Big Data),5g5uwGsczlJfttShmlKhWt,0.638,0.782,5,-7.066,1,0.0656,0.000585,0.562,0.493,99.034,218387,4,5
2701,2701,TWIN XL,Problematic,Problematic,19Thkk14i1aKLVYyosk0lx,0.745,0.795,6,-5.441,0,0.0289,0.000246,0.511,0.954,132.007,164765,4,5
2702,2702,No Love For The Middle Child,Run For Cover,Wasting Time,0vwFuY4xsUvrFk4D74DqLQ,0.408,0.861,1,-5.497000000000001,1,0.0492,0.0,0.389,0.626,90.989,188331,4,5
2706,2706,Sea Girls,Do You Really Wanna Know?,Do You Really Wanna Know?,43oSsb5boERcpfiuDJR3Kq,0.6629999999999999,0.6579999999999999,4,-5.891,1,0.039,0.0,0.8540000000000001,0.797,119.986,178333,4,5
2710,2710,TWIN XL,Melt,Melt,4Axn3CdPeSAciEvCa2p7Xs,0.6579999999999999,0.846,6,-3.609,0,0.0622,1e-06,0.435,0.486,95.035,175895,4,5
2718,2718,No Love For The Middle Child,February EP,February,3zEQAX67O9w1cn8U8P9BrR,0.5589999999999999,0.848,5,-4.957,0,0.0388,3.86e-06,0.399,0.349,97.948,159167,4,5
2724,2724,Chaz Cardigan,Not OK!,Not OK!,2YbMlkq0ARgHiMGBFGTnxq,0.49,0.841,9,-2.975,1,0.0473,0.0,0.45,0.677,87.994,192149,4,5
2737,2737,Liza Anne,Bad Vacation,Bad Vacation,4NGS5c5YlVvX1s7I49ADiO,0.72,0.733,2,-4.035,1,0.0869,0.000959,0.5670000000000001,0.965,138.92700000000002,168346,4,5
2748,2748,Bombay Bicycle Club,Is It Real,Is It Real,6S1x6w8CThgLiozbAOZ4zo,0.608,0.8420000000000001,4,-7.489,1,0.0561,0.0222,0.737,0.604,136.06,185800,4,5
2753,2753,Joywave,Half Your Age,Half Your Age,0yTlrnue3pJTJd7h7d43mk,0.463,0.7859999999999999,9,-4.323,1,0.0323,0.0,0.654,0.4920000000000001,84.96600000000002,209227,4,5
2765,2765,The Black Keys,Brothers,Tighten Up,2MVwrvjmcdt4MsYYLCYMt8,0.504,0.705,6,-6.1789999999999985,0,0.0665,4.12e-06,0.453,0.5670000000000001,108.965,211080,4,5
2794,2794,The Black Keys,El Camino,Money Maker,1S8PKtVKvJWwOwfQpQxzWV,0.503,0.741,5,-5.6720000000000015,1,0.0357,0.574,0.44,0.544,120.998,177240,4,5
2817,2817,Bring Me The Horizon,Teardrops,Teardrops,3aniWcwiiYKHpm3F5TdeKD,0.4970000000000001,0.916,7,-3.323,1,0.108,0.0,0.36,0.401,96.051,215004,4,5
2821,2821,FEVER 333,WRONG GENERATION,BITE BACK,2Z1fwyUIhfq8MrxrR1yvsh,0.545,0.998,8,-3.645,1,0.234,0.0,0.877,0.142,129.99200000000002,190657,4,5
2822,2822,Escape the Fate,Invincible (feat. Lindsey Stirling),Invincible (feat. Lindsey Stirling),1PXUZ5Cpat6HipfJkn31ng,0.506,0.9,8,-5.1370000000000005,1,0.0414,9.21e-05,0.467,0.348,150.009,232367,4,5
2846,2846,The HU,Wolf Totem (feat. Jacoby Shaddix of Papa Roach),Wolf Totem (feat. Jacoby Shaddix of Papa Roach),3NMel0L1RZfekf2wLABmj2,0.375,0.895,8,-3.846,1,0.0605,0.000244,0.6609999999999999,0.67,172.12900000000005,317078,4,5
2856,2856,Zero 9:36,The End / Undead,The End / Undead,5gl4cjvtQwM9MXtQHrJK7i,0.568,0.968,1,-3.669,1,0.136,0.0,0.371,0.664,108.032,186667,4,5
2859,2859,Ego Kill Talent,The Dance,The Call,45iZEbdiPMaJPc4KEmSnoF,0.435,0.948,7,-4.768,1,0.066,0.0,0.411,0.523,101.951,210529,4,5
2862,2862,Bring Me The Horizon,Parasite Eve,Parasite Eve,5OxclJsdFESni44YlpNpkR,0.589,0.797,9,-5.464,1,0.15,4.35e-06,0.383,0.232,102.489,291813,4,5
2867,2867,Point North,Into The Dark (feat. Kellin Quinn),Into The Dark (feat. Kellin Quinn),2b0ki4EJ3WhObwx30dyIdf,0.544,0.918,2,-4.03,1,0.0509,0.0,0.409,0.6,95.021,198000,4,5
2883,2883,Zero Theorem,Translucent,Translucent,1Sa0v0Ou5Mh7uHIexYfLnl,0.421,0.962,2,-2.9410000000000003,0,0.135,0.0,0.504,0.602,159.95,177750,4,5
2903,2903,Palaye Royale,The Bastards,Anxiety,69pOaF9WArEoUCt90NiDdT,0.504,0.943,1,-5.532,1,0.0622,1.96e-06,0.594,0.0983,91.036,194463,4,5
2918,2918,Jason Aldean,9,Got What I Got,4TCc369aRPRubv1m8R1TBG,0.512,0.58,3,-6.658,0,0.029,1.7199999999999998e-05,0.513,0.303,159.847,178147,3,5
2928,2928,Maren Morris,GIRL,Make Out With Me,0lTn7yYpzftkx4UzNNwVby,0.35200000000000004,0.649,10,-6.47,1,0.0798,0.0,0.35100000000000003,0.642,66.745,136547,4,5
2993,2993,Johnny Cash,Now Here's Johnny Cash,"Oh, Lonesome Me",79IfHH31lVbpQgU73coaAc,0.623,0.727,6,-7.07,1,0.0446,3.59e-05,0.516,0.931,99.281,150000,4,5
3015,3015,Johnny Cash,Johnny Cash Sings The Ballads Of The True West,Mister Garfield,1HAVWrCGMtLQO7keReGHkm,0.6659999999999999,0.406,9,-14.732,1,0.158,0.00015800000000000002,0.49,0.3720000000000001,110.551,225800,4,5
3026,3026,Johnny Cash,At Folsom Prison (Legacy Edition),"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",3ftnDaaL02tMeOZBunIwls,0.594,0.5770000000000001,0,-12.772,1,0.0534,0.00792,0.883,0.89,110.783,156427,4,5
3027,3027,Johnny Cash,The Holy Land,Daddy Sang Bass,6cyQhHuw8lEXgHGJlXUiR9,0.659,0.564,4,-11.655,1,0.0379,2.18e-05,0.6459999999999999,0.7829999999999999,96.657,140413,4,5
3028,3028,Johnny Cash,At San Quentin (Legacy Edition),"A Boy Named Sue - Live at San Quentin State Prison, San Quentin, CA - February 1969",4VkgY55sUbfszX3XjS3LxW,0.685,0.486,10,-11.898,1,0.32299999999999995,0.0,0.716,0.892,101.539,225040,4,5
3029,3029,Johnny Cash,"Hello, I'm Johnny Cash",Blistered,1f9QIJMihUFhVaGCuWyqf3,0.5670000000000001,0.6759999999999999,10,-8.95,1,0.0385,0.218,0.531,0.843,122.617,143387,4,5
3033,3033,Johnny Cash,The Johnny Cash Show,"Sunday Morning Coming Down - Live at Ryman Auditorium, Nashville, TN - July 1970",5KF3zQP0cqLklYnF6riogg,0.392,0.472,8,-9.499,1,0.0257,1.6800000000000002e-05,0.892,0.8079999999999999,78.93,247907,4,5
3036,3036,Johnny Cash,Man in Black: Live in Denmark 1971,"No Need to Worry (with The Carter Family & The Statler Brothers) - Live at Channel DR-TV, Copenhagen, Denmark - September 1971",5Vag0P0faKXZkOytQH82gc,0.539,0.509,1,-11.578,1,0.26,7.57e-06,0.711,0.752,114.388,188600,4,5
3046,3046,Johnny Cash,Johnny Cash And His Woman (with June Carter Cash),Allegheny,0QKhD2mkRCWqEQm3xzNrik,0.633,0.675,7,-11.103,1,0.06,0.0,0.664,0.747,104.732,208827,4,5
3047,3047,Johnny Cash,The Gospel Road,Children,0UdumTKfKydYta3qtEXb7p,0.495,0.51,0,-10.98,1,0.0288,0.0,0.8170000000000001,0.779,90.303,161173,4,5
3050,3050,Johnny Cash,På Österåker (35th Anniversary Edition),"Orleans Parish Prison - Live at Österåker Prison, Sweden - October 1972",5FvJ83BvPK8cmY5lHmToio,0.611,0.745,8,-9.925,1,0.14400000000000002,2.59e-05,0.703,0.742,101.326,196240,4,5
3051,3051,Johnny Cash,Ragged Old Flag,Ragged Old Flag,3lUizfXlBYvhDTYXk2X96w,0.464,0.277,2,-11.308,1,0.34700000000000003,4.24e-06,0.916,0.398,77.59899999999998,186933,3,5
3056,3056,Johnny Cash,Strawberry Cake (Live),"Strawberry Cake - Live at the London Palladium, London, UK - September 1975",4182qKNXYjhESIzGeApX1u,0.374,0.385,10,-14.39,1,0.062,5.53e-06,0.777,0.59,183.99400000000003,187107,3,5
3066,3066,Busty and the Bass,Eddie,Out Of Love,3hNywmR93yvj68y2zl8mRt,0.757,0.718,2,-6.009,1,0.184,1.1e-05,0.376,0.379,107.068,290893,4,5
3094,3094,KIRBY,We Don't Funk,We Don't Funk,3waaRJJlv7BIAxDeq9lCuY,0.711,0.856,10,-6.9689999999999985,1,0.199,0.00943,0.627,0.374,84.06,122738,4,5
3105,3105,Yuna,Pink Youth,Pink Youth,2WwwfnTUm4yUK8stRMPd7V,0.732,0.8859999999999999,6,-5.445,0,0.0994,0.000308,0.779,0.602,113.498,240880,4,5
3112,3112,Solange,A Seat at the Table,Don't Touch My Hair (feat. Sampha),2TyCAfhwu5tRqFW8VnGMIL,0.823,0.411,0,-7.061,1,0.0557,0.00135,0.649,0.397,90.997,257547,4,5
3130,3130,MF Robots,Happy Song (Kenny Dope Remix),Happy Song - Kenny Dope Remix,0A0lTBuwdZsrYrWq6z0cWq,0.768,0.7859999999999999,8,-10.202,1,0.0733,0.017,0.6459999999999999,0.889,123.964,237937,4,5
3148,3148,Alex Preston,Say Mama,Say Mama,2MH0okcqo8KZ9EK7kp5sNp,0.644,0.958,6,-5.0360000000000005,0,0.0555,0.7070000000000001,0.412,0.551,123.99,177000,4,5
3168,3168,Vincent Caira,Give,Give,5twO1kPVMf27KiG4Ch5kBd,0.882,0.875,4,-7.4529999999999985,0,0.0865,0.838,0.48,0.951,126.002,368785,4,5
3178,3178,Dj Streaks,Burn The Guez!,Burn the Guez! - Edit,466NOCpKev907jPlqaXdPe,0.7090000000000001,0.809,6,-8.78,0,0.0568,0.8490000000000001,0.777,0.203,128.977,275893,4,5
3181,3181,Franc Moody,Terra Firma,Terra Firma,6y0cJFHfwfLBiAYKC9Rkeo,0.737,0.909,6,-5.077,0,0.0532,0.5670000000000001,0.845,0.807,117.021,307881,4,5
3200,3200,Namy,Lookin' So Good,Lookin' So Good,0MiLLjrCU34lQde2AP4tR4,0.649,0.942,0,-3.3560000000000003,1,0.0717,0.0,0.6990000000000001,0.7340000000000001,122.01,189656,4,5
3202,3202,Vhyce,Amour Cru,Amour Cru,3cBEMNoJxPACRV9VKt1yi9,0.613,0.924,1,-6.813,1,0.0329,0.95,0.615,0.512,120.012,199127,4,5
3210,3210,Dj Streaks,The Best Rapper Alive,The Best Rapper Alive,4tPQDofr1qmip4bbWFs9Qf,0.66,0.7120000000000001,7,-10.89,1,0.16899999999999998,0.949,0.508,0.157,125.983,487619,4,5
3217,3217,Steve Brian,Hold You Down,Hold You Down,24I0UzzlxYuJXePShdsTaL,0.489,0.635,4,-4.703,1,0.0371,0.0,0.564,0.181,125.841,196310,4,5
3220,3220,RAM,Surrender,Surrender,53HLHE75vX22JTWitjq1ik,0.267,0.932,3,-6.9,1,0.0621,0.918,0.908,0.277,137.997,200014,4,5
3224,3224,Alessandra Roncone,What Makes You Feel Alive,What Makes You Feel Alive,6moWHXg4G0vb3v9Fd4PaD7,0.46,0.8859999999999999,2,-6.908,0,0.0402,0.931,0.7120000000000001,0.271,139.98,282857,4,5
3231,3231,Orjan Nilsen,Sankthansaften,Sankthansaften,0jA4T1QAiFX1jKFNX6DpKw,0.669,0.75,10,-6.597,0,0.126,0.12,0.524,0.0933,128.111,200652,4,5
3233,3233,Will Atkinson,If I Spoke Your Language,If I Spoke Your Language,3pC3h8pQjbadljntOeEvi7,0.444,0.945,2,-4.834,0,0.135,0.000874,0.762,0.157,135.003,295556,4,5
3250,3250,Project 8,Project 8 EP,Means & Ways,6BoIsjiyX23IjX5H3athDt,0.604,0.912,6,-8.451,0,0.0498,0.852,0.496,0.804,140.006,411429,4,5
3276,3276,Talla 2XLC,Cicada,Cicada,6OxwxiRSuzBJuvkUJ4ihjk,0.393,0.991,9,-6.773,0,0.0774,0.863,0.521,0.0502,137.965,210000,4,5
3287,3287,Alexander Popov,Yet To Come (Maratone Remix),Yet To Come - Maratone Remix,123ZnZbEhHE9Ju8v7GAMiK,0.545,0.868,1,-7.654,1,0.046,0.008790000000000001,0.737,0.19,132.025,240290,4,5
3300,3300,Riggi & Piros,Hype,Hype,41J7KPc6Xb8NH29jjgfVFo,0.6729999999999999,0.868,4,-5.5779999999999985,1,0.0566,0.596,0.399,0.158,128.017,173438,4,5
3301,3301,Eximinds,Land Of Dreams,Land Of Dreams,2leyW71HGfD6KqJSnTbIdm,0.515,0.894,0,-4.5760000000000005,1,0.0613,0.0,0.596,0.105,130.024,197026,4,5
3307,3307,Ariel,A9 (BIG CMV Remix),A9 - BIG CMV Remix,3jI6U2PqM0iZnsEvMApXrS,0.413,1.0,1,-4.16,1,0.0881,0.909,0.505,0.13,140.029,218268,4,5
3313,3313,Vadai,Into The Unknown,Into The Unknown - Radio Edit,1xBXNk9ugTYyQRMIakSK0Q,0.584,0.929,8,-4.789,1,0.0482,0.87,0.4370000000000001,0.331,127.846,191250,4,5
3355,3355,Roy Acuff,The Essential Roy Acuff,Wabash Cannonball,5RKPe1oN9lGayUCKn00fYi,0.7170000000000001,0.37,9,-10.119,1,0.0365,0.0,0.424,0.8809999999999999,99.425,155388,4,5
3358,3358,Faron Young,You Don't Know Me,I Just Came to Get My Baby,4kuhdureuYoHJ2B3rnqPf4,0.59,0.495,5,-10.319,1,0.0451,3.08e-06,0.743,0.617,132.001,147270,4,5
3371,3371,Ayanis,YANI,That’s Real (feat. A Boogie Wit da Hoodie),5P20WRTCfoWCKtFNLqDPrs,0.733,0.6459999999999999,0,-8.363,1,0.075,0.0,0.388,0.325,95.996,180835,4,5
3452,3452,Brand New,Deja Entendu,Sic Transit Gloria ... Glory Fades,5l3Wg9WULBwif7Bfv2LgcU,0.645,0.72,8,-6.032,1,0.0399,1.18e-06,0.502,0.79,92.799,186493,4,5
3468,3468,The Blackout,The Best In Town,Save Our Selves (The Warning),3jme2RKgrkBcIs0wbwbc7B,0.434,0.903,10,-3.005,0,0.0399,0.0013,0.607,0.408,90.959,214960,4,5
3472,3472,Thirty Seconds To Mars,A Beautiful Lie,The Kill,0lP4HYLmvowOKdsQ7CVkuq,0.179,0.912,4,-3.881,0,0.0791,0.000294,0.5820000000000001,0.289,182.99,231533,3,5
3482,3482,Valencia,This Could Be A Possibility,The Space Between,3VGjUGJ5H3N61ggpyORS0n,0.378,0.851,7,-4.378,1,0.0375,0.0,0.495,0.41,170.017,217120,4,5
3485,3485,The Rocket Summer,Do You Feel,Do You Feel,5nFBUL1ioMk9sSyvUKeMhl,0.551,0.982,8,-2.61,1,0.0507,0.0,0.387,0.5539999999999999,108.09,160973,4,5
3493,3493,Lovehatehero,White Lies,Goodbye My Love,51VhgCrpMdrGysx0CMgyIM,0.451,0.99,2,-3.059,0,0.0874,0.4320000000000001,0.546,0.191,110.067,213413,4,5
3495,3495,blink-182,Enema Of The State,All The Small Things,12qZHAeOyTf93YAWvGDTat,0.442,0.893,0,-4.878,1,0.0505,0.0,0.529,0.7120000000000001,148.119,168000,4,5
3504,3504,blink-182,blink-182 (UK Version),Feeling This,5yWcR25EXM7x0nN9CxD6p6,0.403,0.973,4,-4.05,1,0.105,0.0,0.5379999999999999,0.562,173.122,172613,4,5
3510,3510,blink-182,Take Off Your Pants And Jacket,Every Time I Look For You,6Ou4ZbbiRTSMpgIQqMy6Pt,0.504,0.956,11,-2.95,1,0.0469,0.0,0.376,0.645,128.25,185027,4,5
3512,3512,blink-182,Enema Of The State,Aliens Exist,2ACrr0UksN6clCp2hm5FvV,0.47,0.92,11,-6.775,1,0.0975,5.11e-06,0.381,0.638,107.589,192973,4,5
3518,3518,blink-182,Enema Of The State,Going Away To College,2YY3OTJIsYdodas1mBxj37,0.534,0.8059999999999999,11,-6.457000000000002,1,0.0342,0.0,0.488,0.524,104.524,179160,4,5
3523,3523,blink-182,Take Off Your Pants And Jacket,Story Of A Lonely Guy,6c9UjtsLpfK5hTwTrdRDbR,0.5579999999999999,0.889,9,-4.388,1,0.0345,0.000998,0.5379999999999999,0.5660000000000001,152.097,219667,4,5
3526,3526,blink-182,Enema Of The State,The Party Song,121vwlrZtt77y1kEsPHzm0,0.341,0.94,11,-4.104,1,0.112,0.0,0.375,0.917,117.971,139200,4,5
3527,3527,blink-182,Misery,Misery,0ZPRYmTDvFDSGdhe3aYrWS,0.463,0.949,7,-3.092,1,0.0978,1.3e-05,0.601,0.5770000000000001,162.02,231987,4,5
3543,3543,blink-182,Neighborhoods (Deluxe Explicit Version),Wishing Well,4M4taWkQGn3FcbH6tnH6mx,0.565,0.947,0,-4.941,1,0.0479,0.0,0.399,0.5870000000000001,100.002,200360,4,5
3546,3546,Twenty One Pilots,Trench,The Hype,7I3skNaQdvZSS7zXY2VHId,0.53,0.816,9,-6.149,1,0.0503,0.00061,0.379,0.371,87.01899999999998,265373,4,5
3558,3558,The Head and the Heart,Living Mirage,Missed Connection,4R9KztunyNTH13KtAqePLp,0.669,0.789,0,-5.134,1,0.052000000000000005,4.72e-06,0.387,0.542,87.57,195312,4,5
3563,3563,The Head and the Heart,Living Mirage,Honeybee,5CalS8Gn69OOrR9aiw0ZO9,0.642,0.52,9,-7.886,1,0.0387,0.000509,0.552,0.488,136.014,196055,4,5
3578,3578,MisterWives,mini bloom,coming up for air,3VUZPfPPR6pTMacV8Bd0cF,0.6459999999999999,0.7909999999999999,0,-4.9860000000000015,1,0.0361,0.00156,0.405,0.511,102.98,192293,4,5
3581,3581,WALK THE MOON,Timebomb,Timebomb,6GqRl2u7LIW93T8Vi5LnXU,0.583,0.778,5,-4.766,1,0.0403,0.0,0.621,0.446,122.053,218589,4,5
3585,3585,All Time Low,"Wake Up, Sunshine",Monsters (feat. blackbear),0tyR7Bu9P086aWBFZ4QJoo,0.369,0.845,0,-3.449,0,0.0611,0.0,0.416,0.782,78.532,174068,4,5
3592,3592,Winnetka Bowling League,CVS,CVS,3aylN3YRnzcbo7q1l1GLtB,0.342,0.7090000000000001,11,-5.903,1,0.294,1.5e-05,0.536,0.6729999999999999,77.668,209173,4,5
3593,3593,Various Artists,"Rat Music for Rat People, Vol. 1","Don't Care / Live Fast, Die Young",2ZXFb4Ymu5pplhKScRy5Hi,0.228,0.972,4,-6.415,0,0.149,0.0854,0.978,0.168,113.364,137480,4,5
3596,3596,The Clash,Hits Back,Should I Stay or Should I Go - Remastered,3v8PlUFGQQDBIk1J86waCo,0.742,0.8440000000000001,2,-6.441,1,0.111,0.0,0.418,0.85,113.371,188240,4,5
3604,3604,Iggy Pop,A Million In Prizes: Iggy Pop Anthology (Edited Version),The Passenger,6pkv89yzv9kw6Vxhz8nSIH,0.481,0.922,0,-3.439,1,0.0534,6.93e-06,0.536,0.7090000000000001,134.785,280827,4,5
3610,3610,Black Flag,Damaged,Six Pack,5Og9VyCOfxmZCuv1UhIyxE,0.33,0.784,2,-15.285,1,0.19,2.08e-05,0.58,0.196,115.402,140493,4,5
3613,3613,The Stooges,The Stooges,I Wanna Be Your Dog,672N8DGGTOLCOgWe0koX5g,0.527,0.871,4,-8.708,1,0.0354,0.155,0.419,0.107,120.722,188560,4,5
3630,3630,Adolescents,Adolescents,Amoeba,1xQE0QHrmJUQweLoMB0ZWC,0.231,0.962,4,-7.341,1,0.0753,0.00175,0.8029999999999999,0.534,189.29,186627,4,5
3640,3640,Dead Boys,"Young, Loud And Snotty",All This and More,0JwGJgL8LCUFzDDPZNmQLa,0.374,0.978,0,-6.024,1,0.118,0.0187,0.8640000000000001,0.236,129.22299999999998,167400,4,5
3651,3651,Gorillaz,"Song Machine, Season One: Strange Timez (Deluxe)",The Lost Chord (feat. Leee John),5jDIIpm38XbdvvSt4oilcI,0.241,0.76,6,-7.782999999999999,0,0.0481,0.112,0.667,0.424,82.971,243618,4,5
3674,3674,Gorillaz,Song Machine Episode 1,Momentary Bliss (feat. slowthai and Slaves),3iYUYQZidlttLNt0iw7QD9,0.6409999999999999,0.807,9,-6.73,1,0.239,2.3800000000000006e-05,0.64,0.7120000000000001,158.071,221386,4,5
3704,3704,James Morrison,"Songs For You, Truths For Me (International Exclusive Bundle)",Nothing Ever Hurt Like You,0f19yeMTQ5ygqwUhv46tdN,0.6709999999999999,0.909,10,-3.213,1,0.0569,0.0,0.6,0.795,119.97,231840,4,5
3744,3744,Emeli Sandé,Our Version Of Events (Special Edition),My Kind Of Love,4peOU5pRQ3wpjofMSXGShR,0.56,0.652,5,-2.205,0,0.0328,0.0,0.488,0.611,86.993,198093,4,5
3746,3746,Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,Last Friday Night (T.G.I.F.),455AfCsOhhLPRc68sE01D8,0.649,0.815,3,-3.796,0,0.0415,4.31e-05,0.6709999999999999,0.765,126.03,230747,4,5
3783,3783,Becky G,No Drama,No Drama,5Jq958VQwRyQFujau4TMKD,0.708,0.815,5,-4.164,0,0.0692,0.0,0.523,0.855,174.024,204828,4,5
3824,3824,Brytiago,Orgánico,Quizás,7xiZayz1eFWnzLPztL80VQ,0.723,0.741,7,-5.324,0,0.0663,0.0,0.612,0.639,172.002,220465,4,5
3875,3875,Trippie Redd,Pegasus,Kid That Kidd (feat. Future and Doe Boy),6EudabsFkMkxL9ZDVDqn0W,0.618,0.4,1,-9.776,1,0.0734,0.0,0.738,0.133,75.047,217587,4,5
3878,3878,Busta Rhymes,Look Over Your Shoulder (feat. Kendrick Lamar),Look Over Your Shoulder (feat. Kendrick Lamar),5aULAy3NUfelCYKub4mOS9,0.6,0.887,0,-4.345,1,0.311,0.0,0.68,0.6809999999999999,77.896,248811,4,5
3881,3881,Ruel,say it over (feat. Cautious Clay),say it over (feat. Cautious Clay),4jSE5cAaa5rwTyhDSXfwQN,0.438,0.315,2,-10.941,0,0.044,0.0,0.606,0.151,156.031,238500,4,5
3893,3893,Dua Lipa,Club Future Nostalgia (DJ Mix),Good In Bed (Zach Witness & Gen Hoshino Remixes) [Mixed],1Q6rJb7E9F99NqZbqkJLOT,0.6609999999999999,0.639,0,-7.31,1,0.268,7.82e-05,0.578,0.379,93.888,238347,4,5
3927,3927,Chloe x Halle,Ungodly Hour,Forgive Me,0qU3XhIH9xczYPUWV6OopS,0.7070000000000001,0.6509999999999999,4,-3.156,0,0.0669,5.95e-06,0.449,0.562,137.017,157867,4,5
3947,3947,Peyton,Verbs,Verbs,433uaS5mrgxVb5Bzjjnrom,0.66,0.735,1,-7.5710000000000015,1,0.0987,0.0378,0.5589999999999999,0.458,98.972,213800,4,5
3952,3952,PARTYNEXTDOOR,PARTYNEXTDOOR,Break from Toronto,79MSEdtXuudhGhC5AtG07g,0.596,0.6779999999999999,9,-5.18,1,0.0335,0.004,0.418,0.259,117.066,99213,4,5
3959,3959,Tora,Call Your Name,Call Your Name,2hwf6IE0V4MVqw9tbWY9FQ,0.603,0.633,5,-4.148,0,0.0334,2.8000000000000006e-05,0.433,0.0894,86.971,196082,4,5
